"KNBpackage","year","data_stage","filepath","new_file_name","data_name"
"Commercial fishing: demersal nondestructive low bycatch","2011","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/dem_nondest_lb_2011.tif","commercial_fishing_demersal_nondestructive_low_bycatch_2011_impact.tif","Commercial fishing: demersal nondestructive low bycatch data for year 2011 (impact)"
"Commercial fishing: demersal nondestructive low bycatch","2012","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/dem_nondest_lb_2012.tif","commercial_fishing_demersal_nondestructive_low_bycatch_2012_impact.tif","Commercial fishing: demersal nondestructive low bycatch data for year 2012 (impact)"
"Commercial fishing: demersal nondestructive low bycatch","2013","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/dem_nondest_lb_2013.tif","commercial_fishing_demersal_nondestructive_low_bycatch_2013_impact.tif","Commercial fishing: demersal nondestructive low bycatch data for year 2013 (impact)"
"Commercial fishing: demersal nondestructive low bycatch","2003-2013","trend","/home/shares/ohi/git-annex/impact_acceleration/impact/trend/impacts/dem_nondest_lb_trend.tif","commercial_fishing_demersal_nondestructive_low_bycatch_2003-2013_trend.tif","Commercial fishing: demersal nondestructive low bycatch data for year 2003-2013 (trend)"
"Commercial fishing: pelagic high bycatch","2003","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2003.tif","commercial_fishing_pelagic_high_bycatch_2003_raw.tif","Commercial fishing: pelagic high bycatch data for year 2003 (raw)"
"Commercial fishing: pelagic high bycatch","2004","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2004.tif","commercial_fishing_pelagic_high_bycatch_2004_raw.tif","Commercial fishing: pelagic high bycatch data for year 2004 (raw)"
"Commercial fishing: pelagic high bycatch","2005","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2005.tif","commercial_fishing_pelagic_high_bycatch_2005_raw.tif","Commercial fishing: pelagic high bycatch data for year 2005 (raw)"
"Commercial fishing: pelagic high bycatch","2006","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2006.tif","commercial_fishing_pelagic_high_bycatch_2006_raw.tif","Commercial fishing: pelagic high bycatch data for year 2006 (raw)"
"Commercial fishing: pelagic high bycatch","2007","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2007.tif","commercial_fishing_pelagic_high_bycatch_2007_raw.tif","Commercial fishing: pelagic high bycatch data for year 2007 (raw)"
"Commercial fishing: pelagic high bycatch","2008","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2008.tif","commercial_fishing_pelagic_high_bycatch_2008_raw.tif","Commercial fishing: pelagic high bycatch data for year 2008 (raw)"
"Commercial fishing: pelagic high bycatch","2009","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2009.tif","commercial_fishing_pelagic_high_bycatch_2009_raw.tif","Commercial fishing: pelagic high bycatch data for year 2009 (raw)"
"Commercial fishing: pelagic high bycatch","2010","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2010.tif","commercial_fishing_pelagic_high_bycatch_2010_raw.tif","Commercial fishing: pelagic high bycatch data for year 2010 (raw)"
"Commercial fishing: pelagic high bycatch","2011","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2011.tif","commercial_fishing_pelagic_high_bycatch_2011_raw.tif","Commercial fishing: pelagic high bycatch data for year 2011 (raw)"
"Commercial fishing: pelagic high bycatch","2012","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2012.tif","commercial_fishing_pelagic_high_bycatch_2012_raw.tif","Commercial fishing: pelagic high bycatch data for year 2012 (raw)"
"Commercial fishing: pelagic high bycatch","2013","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_hb/pel_hb_2013.tif","commercial_fishing_pelagic_high_bycatch_2013_raw.tif","Commercial fishing: pelagic high bycatch data for year 2013 (raw)"
"Commercial fishing: pelagic high bycatch","2003","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2003_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2003_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2003 (rescaled)"
"Commercial fishing: pelagic high bycatch","2004","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2004_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2004_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2004 (rescaled)"
"Commercial fishing: pelagic high bycatch","2005","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2005_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2005_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2005 (rescaled)"
"Commercial fishing: pelagic high bycatch","2006","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2006_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2006_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2006 (rescaled)"
"Commercial fishing: pelagic high bycatch","2007","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2007_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2007_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2007 (rescaled)"
"Commercial fishing: pelagic high bycatch","2008","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2008_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2008_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2008 (rescaled)"
"Commercial fishing: pelagic high bycatch","2009","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2009_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2009_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2009 (rescaled)"
"Commercial fishing: pelagic high bycatch","2010","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2010_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2010_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2010 (rescaled)"
"Commercial fishing: pelagic high bycatch","2011","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2011_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2011_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2011 (rescaled)"
"Commercial fishing: pelagic high bycatch","2012","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2012_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2012_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2012 (rescaled)"
"Commercial fishing: pelagic high bycatch","2013","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_hb/pel_hb_2013_rescaled_mol.tif","commercial_fishing_pelagic_high_bycatch_2013_rescaled.tif","Commercial fishing: pelagic high bycatch data for year 2013 (rescaled)"
"Commercial fishing: pelagic high bycatch","2003","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2003.tif","commercial_fishing_pelagic_high_bycatch_2003_impact.tif","Commercial fishing: pelagic high bycatch data for year 2003 (impact)"
"Commercial fishing: pelagic high bycatch","2004","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2004.tif","commercial_fishing_pelagic_high_bycatch_2004_impact.tif","Commercial fishing: pelagic high bycatch data for year 2004 (impact)"
"Commercial fishing: pelagic high bycatch","2005","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2005.tif","commercial_fishing_pelagic_high_bycatch_2005_impact.tif","Commercial fishing: pelagic high bycatch data for year 2005 (impact)"
"Commercial fishing: pelagic high bycatch","2006","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2006.tif","commercial_fishing_pelagic_high_bycatch_2006_impact.tif","Commercial fishing: pelagic high bycatch data for year 2006 (impact)"
"Commercial fishing: pelagic high bycatch","2007","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2007.tif","commercial_fishing_pelagic_high_bycatch_2007_impact.tif","Commercial fishing: pelagic high bycatch data for year 2007 (impact)"
"Commercial fishing: pelagic high bycatch","2008","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2008.tif","commercial_fishing_pelagic_high_bycatch_2008_impact.tif","Commercial fishing: pelagic high bycatch data for year 2008 (impact)"
"Commercial fishing: pelagic high bycatch","2009","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2009.tif","commercial_fishing_pelagic_high_bycatch_2009_impact.tif","Commercial fishing: pelagic high bycatch data for year 2009 (impact)"
"Commercial fishing: pelagic high bycatch","2010","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2010.tif","commercial_fishing_pelagic_high_bycatch_2010_impact.tif","Commercial fishing: pelagic high bycatch data for year 2010 (impact)"
"Commercial fishing: pelagic high bycatch","2011","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2011.tif","commercial_fishing_pelagic_high_bycatch_2011_impact.tif","Commercial fishing: pelagic high bycatch data for year 2011 (impact)"
"Commercial fishing: pelagic high bycatch","2012","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2012.tif","commercial_fishing_pelagic_high_bycatch_2012_impact.tif","Commercial fishing: pelagic high bycatch data for year 2012 (impact)"
"Commercial fishing: pelagic high bycatch","2013","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_hb_2013.tif","commercial_fishing_pelagic_high_bycatch_2013_impact.tif","Commercial fishing: pelagic high bycatch data for year 2013 (impact)"
"Commercial fishing: pelagic high bycatch","2003-2013","trend","/home/shares/ohi/git-annex/impact_acceleration/impact/trend/impacts/pel_hb_trend.tif","commercial_fishing_pelagic_high_bycatch_2003-2013_trend.tif","Commercial fishing: pelagic high bycatch data for year 2003-2013 (trend)"
"Commercial fishing: pelagic low bycatch","2003","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2003.tif","commercial_fishing_pelagic_low_bycatch_2003_raw.tif","Commercial fishing: pelagic low bycatch data for year 2003 (raw)"
"Commercial fishing: pelagic low bycatch","2004","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2004.tif","commercial_fishing_pelagic_low_bycatch_2004_raw.tif","Commercial fishing: pelagic low bycatch data for year 2004 (raw)"
"Commercial fishing: pelagic low bycatch","2005","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2005.tif","commercial_fishing_pelagic_low_bycatch_2005_raw.tif","Commercial fishing: pelagic low bycatch data for year 2005 (raw)"
"Commercial fishing: pelagic low bycatch","2006","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2006.tif","commercial_fishing_pelagic_low_bycatch_2006_raw.tif","Commercial fishing: pelagic low bycatch data for year 2006 (raw)"
"Commercial fishing: pelagic low bycatch","2007","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2007.tif","commercial_fishing_pelagic_low_bycatch_2007_raw.tif","Commercial fishing: pelagic low bycatch data for year 2007 (raw)"
"Commercial fishing: pelagic low bycatch","2008","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2008.tif","commercial_fishing_pelagic_low_bycatch_2008_raw.tif","Commercial fishing: pelagic low bycatch data for year 2008 (raw)"
"Commercial fishing: pelagic low bycatch","2009","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2009.tif","commercial_fishing_pelagic_low_bycatch_2009_raw.tif","Commercial fishing: pelagic low bycatch data for year 2009 (raw)"
"Commercial fishing: pelagic low bycatch","2010","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2010.tif","commercial_fishing_pelagic_low_bycatch_2010_raw.tif","Commercial fishing: pelagic low bycatch data for year 2010 (raw)"
"Commercial fishing: pelagic low bycatch","2011","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2011.tif","commercial_fishing_pelagic_low_bycatch_2011_raw.tif","Commercial fishing: pelagic low bycatch data for year 2011 (raw)"
"Commercial fishing: pelagic low bycatch","2012","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2012.tif","commercial_fishing_pelagic_low_bycatch_2012_raw.tif","Commercial fishing: pelagic low bycatch data for year 2012 (raw)"
"Commercial fishing: pelagic low bycatch","2013","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/int/catch_annual_npp_rasters/pel_lb/pel_lb_2013.tif","commercial_fishing_pelagic_low_bycatch_2013_raw.tif","Commercial fishing: pelagic low bycatch data for year 2013 (raw)"
"Commercial fishing: pelagic low bycatch","2003","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2003_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2003_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2003 (rescaled)"
"Commercial fishing: pelagic low bycatch","2004","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2004_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2004_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2004 (rescaled)"
"Commercial fishing: pelagic low bycatch","2005","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2005_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2005_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2005 (rescaled)"
"Commercial fishing: pelagic low bycatch","2006","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2006_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2006_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2006 (rescaled)"
"Commercial fishing: pelagic low bycatch","2007","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2007_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2007_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2007 (rescaled)"
"Commercial fishing: pelagic low bycatch","2008","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2008_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2008_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2008 (rescaled)"
"Commercial fishing: pelagic low bycatch","2009","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2009_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2009_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2009 (rescaled)"
"Commercial fishing: pelagic low bycatch","2010","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2010_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2010_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2010 (rescaled)"
"Commercial fishing: pelagic low bycatch","2011","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2011_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2011_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2011 (rescaled)"
"Commercial fishing: pelagic low bycatch","2012","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2012_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2012_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2012 (rescaled)"
"Commercial fishing: pelagic low bycatch","2013","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/comm_fish/final/pel_lb/pel_lb_2013_rescaled_mol.tif","commercial_fishing_pelagic_low_bycatch_2013_rescaled.tif","Commercial fishing: pelagic low bycatch data for year 2013 (rescaled)"
"Commercial fishing: pelagic low bycatch","2003","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2003.tif","commercial_fishing_pelagic_low_bycatch_2003_impact.tif","Commercial fishing: pelagic low bycatch data for year 2003 (impact)"
"Commercial fishing: pelagic low bycatch","2004","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2004.tif","commercial_fishing_pelagic_low_bycatch_2004_impact.tif","Commercial fishing: pelagic low bycatch data for year 2004 (impact)"
"Commercial fishing: pelagic low bycatch","2005","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2005.tif","commercial_fishing_pelagic_low_bycatch_2005_impact.tif","Commercial fishing: pelagic low bycatch data for year 2005 (impact)"
"Commercial fishing: pelagic low bycatch","2006","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2006.tif","commercial_fishing_pelagic_low_bycatch_2006_impact.tif","Commercial fishing: pelagic low bycatch data for year 2006 (impact)"
"Commercial fishing: pelagic low bycatch","2007","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2007.tif","commercial_fishing_pelagic_low_bycatch_2007_impact.tif","Commercial fishing: pelagic low bycatch data for year 2007 (impact)"
"Commercial fishing: pelagic low bycatch","2008","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2008.tif","commercial_fishing_pelagic_low_bycatch_2008_impact.tif","Commercial fishing: pelagic low bycatch data for year 2008 (impact)"
"Commercial fishing: pelagic low bycatch","2009","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2009.tif","commercial_fishing_pelagic_low_bycatch_2009_impact.tif","Commercial fishing: pelagic low bycatch data for year 2009 (impact)"
"Commercial fishing: pelagic low bycatch","2010","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2010.tif","commercial_fishing_pelagic_low_bycatch_2010_impact.tif","Commercial fishing: pelagic low bycatch data for year 2010 (impact)"
"Commercial fishing: pelagic low bycatch","2011","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2011.tif","commercial_fishing_pelagic_low_bycatch_2011_impact.tif","Commercial fishing: pelagic low bycatch data for year 2011 (impact)"
"Commercial fishing: pelagic low bycatch","2012","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2012.tif","commercial_fishing_pelagic_low_bycatch_2012_impact.tif","Commercial fishing: pelagic low bycatch data for year 2012 (impact)"
"Commercial fishing: pelagic low bycatch","2013","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/pel_lb_2013.tif","commercial_fishing_pelagic_low_bycatch_2013_impact.tif","Commercial fishing: pelagic low bycatch data for year 2013 (impact)"
"Commercial fishing: pelagic low bycatch","2003-2013","trend","/home/shares/ohi/git-annex/impact_acceleration/impact/trend/impacts/pel_lb_trend.tif","commercial_fishing_pelagic_low_bycatch_2003-2013_trend.tif","Commercial fishing: pelagic low bycatch data for year 2003-2013 (trend)"
"Nutrient pollution","2003","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2003_log.tif","nutrient_pollution_2003_raw.tif","Nutrient pollution data for year 2003 (raw)"
"Nutrient pollution","2004","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2004_log.tif","nutrient_pollution_2004_raw.tif","Nutrient pollution data for year 2004 (raw)"
"Nutrient pollution","2005","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2005_log.tif","nutrient_pollution_2005_raw.tif","Nutrient pollution data for year 2005 (raw)"
"Nutrient pollution","2006","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2006_log.tif","nutrient_pollution_2006_raw.tif","Nutrient pollution data for year 2006 (raw)"
"Nutrient pollution","2007","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2007_log.tif","nutrient_pollution_2007_raw.tif","Nutrient pollution data for year 2007 (raw)"
"Nutrient pollution","2008","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2008_log.tif","nutrient_pollution_2008_raw.tif","Nutrient pollution data for year 2008 (raw)"
"Nutrient pollution","2009","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2009_log.tif","nutrient_pollution_2009_raw.tif","Nutrient pollution data for year 2009 (raw)"
"Nutrient pollution","2010","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2010_log.tif","nutrient_pollution_2010_raw.tif","Nutrient pollution data for year 2010 (raw)"
"Nutrient pollution","2011","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2011_log.tif","nutrient_pollution_2011_raw.tif","Nutrient pollution data for year 2011 (raw)"
"Nutrient pollution","2012","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2012_log.tif","nutrient_pollution_2012_raw.tif","Nutrient pollution data for year 2012 (raw)"
"Nutrient pollution","2013","raw","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/int/global_plumes_fert_2013_log.tif","nutrient_pollution_2013_raw.tif","Nutrient pollution data for year 2013 (raw)"
"Nutrient pollution","2003","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2003_rescaled_mol.tif","nutrient_pollution_2003_rescaled.tif","Nutrient pollution data for year 2003 (rescaled)"
"Nutrient pollution","2004","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2004_rescaled_mol.tif","nutrient_pollution_2004_rescaled.tif","Nutrient pollution data for year 2004 (rescaled)"
"Nutrient pollution","2005","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2005_rescaled_mol.tif","nutrient_pollution_2005_rescaled.tif","Nutrient pollution data for year 2005 (rescaled)"
"Nutrient pollution","2006","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2006_rescaled_mol.tif","nutrient_pollution_2006_rescaled.tif","Nutrient pollution data for year 2006 (rescaled)"
"Nutrient pollution","2007","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2007_rescaled_mol.tif","nutrient_pollution_2007_rescaled.tif","Nutrient pollution data for year 2007 (rescaled)"
"Nutrient pollution","2008","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2008_rescaled_mol.tif","nutrient_pollution_2008_rescaled.tif","Nutrient pollution data for year 2008 (rescaled)"
"Nutrient pollution","2009","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2009_rescaled_mol.tif","nutrient_pollution_2009_rescaled.tif","Nutrient pollution data for year 2009 (rescaled)"
"Nutrient pollution","2010","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2010_rescaled_mol.tif","nutrient_pollution_2010_rescaled.tif","Nutrient pollution data for year 2010 (rescaled)"
"Nutrient pollution","2011","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2011_rescaled_mol.tif","nutrient_pollution_2011_rescaled.tif","Nutrient pollution data for year 2011 (rescaled)"
"Nutrient pollution","2012","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2012_rescaled_mol.tif","nutrient_pollution_2012_rescaled.tif","Nutrient pollution data for year 2012 (rescaled)"
"Nutrient pollution","2013","rescaled","/home/shares/ohi/git-annex/impact_acceleration/stressors/land_based/final/nutrient/nutrient_2013_rescaled_mol.tif","nutrient_pollution_2013_rescaled.tif","Nutrient pollution data for year 2013 (rescaled)"
"Nutrient pollution","2003","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2003.tif","nutrient_pollution_2003_impact.tif","Nutrient pollution data for year 2003 (impact)"
"Nutrient pollution","2004","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2004.tif","nutrient_pollution_2004_impact.tif","Nutrient pollution data for year 2004 (impact)"
"Nutrient pollution","2005","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2005.tif","nutrient_pollution_2005_impact.tif","Nutrient pollution data for year 2005 (impact)"
"Nutrient pollution","2006","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2006.tif","nutrient_pollution_2006_impact.tif","Nutrient pollution data for year 2006 (impact)"
"Nutrient pollution","2007","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2007.tif","nutrient_pollution_2007_impact.tif","Nutrient pollution data for year 2007 (impact)"
"Nutrient pollution","2008","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2008.tif","nutrient_pollution_2008_impact.tif","Nutrient pollution data for year 2008 (impact)"
"Nutrient pollution","2009","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2009.tif","nutrient_pollution_2009_impact.tif","Nutrient pollution data for year 2009 (impact)"
"Nutrient pollution","2010","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2010.tif","nutrient_pollution_2010_impact.tif","Nutrient pollution data for year 2010 (impact)"
"Nutrient pollution","2011","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2011.tif","nutrient_pollution_2011_impact.tif","Nutrient pollution data for year 2011 (impact)"
"Nutrient pollution","2012","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2012.tif","nutrient_pollution_2012_impact.tif","Nutrient pollution data for year 2012 (impact)"
"Nutrient pollution","2013","impact","/home/shares/ohi/git-annex/impact_acceleration/impact/stressor_impact/nutrient_2013.tif","nutrient_pollution_2013_impact.tif","Nutrient pollution data for year 2013 (impact)"
